cod_ibge,nome,variavel,populacao_estimada,integrado_snt,p_value,tau
3545209,Salto,Óbitos - ocupantes de motocicleta,140125,Sim,0.0027490530781231395,0.21439420111486135
3545308,Salto de Pirapora,Óbitos - ocupantes de motocicleta,45138,Sim,0.7743641962368625,-0.021108394523436734
3545407,Salto Grande,Óbitos - ocupantes de motocicleta,9212,Não,0.6875022997699499,-0.030312793270639904
3545506,Sandovalina,Óbitos - ocupantes de motocicleta,3699,Não,0.3942935302964174,-0.06454751798269961
3545605,Santa Adélia,Óbitos - ocupantes de motocicleta,14203,Não,0.1089623194960431,0.12021447361950659
3545704,Santa Albertina,Óbitos - ocupantes de motocicleta,6543,Não,0.14757323088385482,-0.10899007134783706
3545803,Santa Bárbara d'Oeste,Óbitos - ocupantes de motocicleta,189338,Sim,0.4561513819565845,0.052373177538744396
3546009,Santa Branca,Óbitos - ocupantes de motocicleta,14212,Sim,0.6915529936645575,-0.030185916704283375
3546108,Santa Clara d'Oeste,Óbitos - ocupantes de motocicleta,2677,Sim,0.13979578514300867,0.11110638341284361
3546207,Santa Cruz da Conceição,Óbitos - ocupantes de motocicleta,4365,Sim,0.7468092090808465,0.024543395194710976
3546256,Santa Cruz da Esperança,Óbitos - ocupantes de motocicleta,2162,Não,0.08843457506096046,0.12803687993289598
3546306,Santa Cruz das Palmeiras,Óbitos - ocupantes de motocicleta,29525,Sim,0.601343355386512,0.03914478119473083
3546405,Santa Cruz do Rio Pardo,Óbitos - ocupantes de motocicleta,47677,Sim,0.5155217931498937,0.047969536403705236
3546504,Santa Ernestina,Óbitos - ocupantes de motocicleta,6256,Não,0.6316820674228687,0.03624492326962825
3546603,Santa Fé do Sul,Óbitos - ocupantes de motocicleta,36098,Sim,0.4650027761948623,-0.05416124277081796
3546702,Santa Gertrudes,Óbitos - ocupantes de motocicleta,24107,Sim,0.0830866012935997,0.12944788271212182
3546801,Santa Isabel,Óbitos - ocupantes de motocicleta,54586,Sim,0.03301310324443864,0.15733089731184685
3546900,Santa Lucia,Óbitos - ocupantes de motocicleta,7181,Não,0.3460505913215428,0.07084449838760384
3547007,Santa Maria da Serra,Óbitos - ocupantes de motocicleta,5314,Não,0.7284749782236588,0.026489682005799695
3547106,Santa Mercedes,Óbitos - ocupantes de motocicleta,3012,Não,0.11348694905844486,-0.11871179269926274
3547205,Santana da Ponte Pensa,Óbitos - ocupantes de motocicleta,1698,Não,0.8323407505694547,-0.016529490122682153
3547304,Santana de Parnaíba,Óbitos - ocupantes de motocicleta,162341,Sim,0.12029639778405908,0.11171877018361295
3547403,Santa Rita d'Oeste,Óbitos - ocupantes de motocicleta,2790,Não,0.380946998802512,0.06591618545629227
3547502,Santa Rita do Passa Quatro,Óbitos - ocupantes de motocicleta,25060,Sim,0.33285109456377215,0.07242052973604167
3547601,Santa Rosa do Viterbo,Óbitos - ocupantes de motocicleta,23725,Sim,0.4669980440640979,0.05482748136084123
3547650,Santa Salete,Óbitos - ocupantes de motocicleta,1686,Não,0.6213290078822918,0.03756702300609581
3547700,Santo Anastácio,Óbitos - ocupantes de motocicleta,18045,Sim,0.99527674952633,-8.824046198461398e-4
3547809,Santo André,Óbitos - ocupantes de motocicleta,778711,Sim,0.08765443298828363,0.11490940957150458
3547908,Santo Antonio da Alegria,Óbitos - ocupantes de motocicleta,6917,Não,0.2560364353464679,-0.08571063863276507
3548005,Santo Antonio de Posse,Óbitos - ocupantes de motocicleta,23779,Sim,0.5696548145157783,0.04234828047959891
3548054,Santo Antonio do Aracanguá,Óbitos - ocupantes de motocicleta,8568,Não,0.11513977535969938,0.11790454554321939
3548104,Santo Antonio do Jardim,Óbitos - ocupantes de motocicleta,6237,Sim,0.10058015036845389,-0.12228413948442464
3548203,Santo Antonio do Pinhal,Óbitos - ocupantes de motocicleta,7294,Sim,0.2746099455905397,0.08171222254840467
3548302,Santo Expedito,Óbitos - ocupantes de motocicleta,3063,Não,0.7242128519177321,0.02704825656438898
3548401,Santópolis do Aguapeí,Óbitos - ocupantes de motocicleta,3933,Não,NA,NA
3548500,Santos,Óbitos - ocupantes de motocicleta,429567,Sim,0.574841828680255,0.03805332163928247
3548609,São Bento do Sapucaí,Óbitos - ocupantes de motocicleta,11948,Não,0.46087236959738687,-0.055177972541330125
3548708,São Bernardo do Campo,Óbitos - ocupantes de motocicleta,840499,Sim,4.678271382728506e-4,0.22929535496113176
3548807,São Caetano do Sul,Óbitos - ocupantes de motocicleta,172109,Sim,0.5830382711935838,0.04050977611369672
3548906,São Carlos,Óbitos - ocupantes de motocicleta,265294,Sim,0.20873874702605427,0.08801757867739694
3549003,São Francisco,Óbitos - ocupantes de motocicleta,2629,Não,NA,NA
3549102,São João da Boa Vista,Óbitos - ocupantes de motocicleta,95762,Sim,0.7946601116470129,-0.019133979006967998
3549201,São João das Duas Pontes,Óbitos - ocupantes de motocicleta,2622,Não,NA,NA
3549250,São João de Iracema,Óbitos - ocupantes de motocicleta,1880,Não,0.5628648824719449,0.043738777265390195
3549300,São João do Pau d'Alho,Óbitos - ocupantes de motocicleta,2288,Não,NA,NA
3549409,São Joaquim da Barra,Óbitos - ocupantes de motocicleta,49815,Sim,0.027878532489530684,-0.16221542237060366
3549508,São José da Bela Vista,Óbitos - ocupantes de motocicleta,7690,Não,0.3376551403188399,0.07207657662043172
3549607,São José do Barreiro,Óbitos - ocupantes de motocicleta,3898,Não,0.26811499823190443,-0.08359432656775853
3549706,São José do Rio Pardo,Óbitos - ocupantes de motocicleta,53416,Sim,0.4600207907351138,0.05512918832514473
3549805,São José do Rio Preto,Óbitos - ocupantes de motocicleta,501597,Sim,0.5501349869378132,0.03982436322168726
3549904,São José dos Campos,Óbitos - ocupantes de motocicleta,724756,Sim,0.025719249806371053,0.14720352625073133
3549953,São Lourenço da Serra,Óbitos - ocupantes de motocicleta,16458,Sim,0.27718655668623166,0.08076509621358036
3550001,São Luís do Paraitinga,Óbitos - ocupantes de motocicleta,10497,Sim,0.007521277643776186,0.1994657224486644
3550100,São Manuel,Óbitos - ocupantes de motocicleta,38166,Sim,0.6852519299029501,0.030275932065654803
3550209,São Miguel Arcanjo,Óbitos - ocupantes de motocicleta,32904,Sim,0.7343430387874028,0.025256360491237646
3550308,São Paulo,Óbitos - ocupantes de motocicleta,11895578,Sim,1.382316396183902e-5,0.27042323632256315
3550407,São Pedro,Óbitos - ocupantes de motocicleta,39725,Sim,0.12952362863704506,0.1112482418245521
3550506,São Pedro do Turvo,Óbitos - ocupantes de motocicleta,7333,Não,0.8497845552858507,-0.014507658639852799
3550605,São Roque,Óbitos - ocupantes de motocicleta,81342,Sim,0.6906320436201003,0.029032360981512913
3550704,São Sebastião,Óbitos - ocupantes de motocicleta,84019,Sim,0.14005054938152506,0.10406685985476806
3550803,São Sebastião da Grama,Óbitos - ocupantes de motocicleta,10484,Não,0.16725027584473204,0.10368498349682442
3550902,São Simão,Óbitos - ocupantes de motocicleta,13590,Sim,0.9375654649046605,-0.006180582188967315
3551009,São Vicente,Óbitos - ocupantes de motocicleta,338407,Sim,0.34278587432758717,0.0648194783429322
3551108,Sarapuí,Óbitos - ocupantes de motocicleta,10632,Sim,0.5766001699994153,0.04185151073747828
3551207,Sarutaiá,Óbitos - ocupantes de motocicleta,3769,Não,0.9758733198034499,0.0030053618404876645
3551306,Sebastianópolis do Sul,Óbitos - ocupantes de motocicleta,3187,Sim,0.7786872921142717,0.021561369074488124
3551405,Serra Azul,Óbitos - ocupantes de motocicleta,13058,Não,0.029100951603790063,-0.1632503658496958
3551504,Serrana,Óbitos - ocupantes de motocicleta,45408,Sim,0.009838238979729902,0.19146319766474731
3551603,Serra Negra,Óbitos - ocupantes de motocicleta,30920,Sim,0.9718940302632595,-0.0028594196281676696
3551702,Sertãozinho,Óbitos - ocupantes de motocicleta,131600,Sim,0.945781294541653,0.005138215411258895
3551801,Sete Barras,Óbitos - ocupantes de motocicleta,12912,Sim,0.2929216193356008,0.07839046199701938
3551900,Severínia,Óbitos - ocupantes de motocicleta,14724,Sim,0.1805622406836737,-0.10041437597547327
3552007,Silveiras,Óbitos - ocupantes de motocicleta,6313,Sim,0.28395592318907753,0.08029882040599873
3552106,Socorro,Óbitos - ocupantes de motocicleta,41405,Sim,0.6337638982243227,-0.03499005793780218
3552205,Sorocaba,Óbitos - ocupantes de motocicleta,757459,Sim,3.8588108100306e-5,0.26822161689341567
3552304,Sud Mennucci,Óbitos - ocupantes de motocicleta,7466,Sim,0.5509749525416405,-0.04550070939764072
3552403,Sumaré,Óbitos - ocupantes de motocicleta,289787,Sim,0.1145261269091954,0.10880737168607217
3552502,Suzano,Óbitos - ocupantes de motocicleta,318765,Sim,0.25448110027614385,0.08134682331802026
3552551,Suzanápolis,Óbitos - ocupantes de motocicleta,3464,Sim,0.4777780974592953,0.053965957657666895
3552601,Tabapuã,Óbitos - ocupantes de motocicleta,11499,Sim,0.4811882381762006,-0.0527256182061599
3552700,Tabatinga,Óbitos - ocupantes de motocicleta,14994,Não,0.7020323842247074,0.0287969110578979
3552809,Taboão da Serra,Óbitos - ocupantes de motocicleta,284274,Sim,0.04915491188125791,0.13947535866425861
3552908,Taciba,Óbitos - ocupantes de motocicleta,6399,Sim,0.8298410811232699,0.016633056143176554
3553005,Taguaí,Óbitos - ocupantes de motocicleta,13006,Sim,0.6097838059128993,0.03857481877782083
3553104,Taiaçu,Óbitos - ocupantes de motocicleta,5751,Não,0.8647180811901104,0.013756028422542543
3553203,Taiúva,Óbitos - ocupantes de motocicleta,6733,Não,0.12756844087643912,-0.1137562313909163
3553302,Tambaú,Óbitos - ocupantes de motocicleta,21682,Sim,0.3608583653695136,0.06851109807267741
3553401,Tanabi,Óbitos - ocupantes de motocicleta,26021,Sim,0.00623540754949542,0.20415070142084654
3553500,Tapiraí,Óbitos - ocupantes de motocicleta,8122,Não,0.9212443070485751,0.007688943567597432
3553609,Tapiratiba,Óbitos - ocupantes de motocicleta,11936,Não,0.45037475120211384,0.05679070542290289
3553658,Taquaral,Óbitos - ocupantes de motocicleta,2652,Não,0.9078758120157203,0.009240586746209195
3553708,Taquaritinga,Óbitos - ocupantes de motocicleta,53322,Sim,0.9271148285306078,0.007009548110775146
3553807,Taquarituba,Óbitos - ocupantes de motocicleta,24863,Sim,0.36441091192407654,0.06791900151377732
3553856,Taquarivaí,Óbitos - ocupantes de motocicleta,7112,Sim,0.3074286681266688,0.07637155440798607
3553906,Tarabaí,Óbitos - ocupantes de motocicleta,6635,Não,0.1494211376755196,-0.10819302625755592
3553955,Tarumã,Óbitos - ocupantes de motocicleta,15248,Sim,0.3600115318917429,0.06860645519463987
3554003,Tatuí,Óbitos - ocupantes de motocicleta,128560,Sim,0.04601774167194382,0.1429704606067477
3554102,Taubaté,Óbitos - ocupantes de motocicleta,321298,Sim,0.41881720104882714,0.05547235082154831
3554201,Tejupá,Óbitos - ocupantes de motocicleta,4142,Não,0.6083244178164177,0.03881046433407862
3554300,Teodoro Sampaio,Óbitos - ocupantes de motocicleta,22559,Sim,0.644087210240881,0.03478030498766136
3554409,Terra Roxa,Óbitos - ocupantes de motocicleta,7985,Sim,0.060797441816642345,0.14020886787518627
3554508,Tietê,Óbitos - ocupantes de motocicleta,38690,Sim,0.08902713341491249,0.12519121477360645
3554607,Timburi,Óbitos - ocupantes de motocicleta,2490,Não,0.7037841691795331,-0.02895383847145548
3554656,Torre de Pedra,Óbitos - ocupantes de motocicleta,2063,Não,NA,NA
3554706,Torrinha,Óbitos - ocupantes de motocicleta,9484,Sim,0.6699902681245373,0.03224328388324775
3554755,Trabiju,Óbitos - ocupantes de motocicleta,1719,Não,NA,NA
3554805,Tremembé,Óbitos - ocupantes de motocicleta,53083,Sim,0.6986957534366185,0.02864066973643526
3554904,Três Fronteiras,Óbitos - ocupantes de motocicleta,7013,Não,0.59426291725509,-0.04000596776444257
3554953,Tuiuti,Óbitos - ocupantes de motocicleta,6947,Não,0.6244459034442305,0.036796323944151686
3555000,Tupã,Óbitos - ocupantes de motocicleta,65416,Sim,0.3207700061919312,0.07265424591075573
3555109,Tupi Paulista,Óbitos - ocupantes de motocicleta,16206,Sim,0.7229394823824979,0.02667387745127676
3555208,Turiúba,Óbitos - ocupantes de motocicleta,1839,Não,0.24719765137215555,-0.08686151541436644
3555307,Turmalina,Óbitos - ocupantes de motocicleta,1672,Não,0.71611720197861,0.02764443300225883
3555356,Ubarana,Óbitos - ocupantes de motocicleta,5456,Não,0.40848695130329665,-0.06221995075780859
3555406,Ubatuba,Óbitos - ocupantes de motocicleta,96598,Sim,0.685439981748202,-0.02890963216157709
3555505,Ubirajara,Óbitos - ocupantes de motocicleta,5265,Não,0.2900573687782205,0.07946904601739908
3555604,Uchôa,Óbitos - ocupantes de motocicleta,10627,Não,0.6203205007519187,-0.037332394758165535
3555703,União Paulista,Óbitos - ocupantes de motocicleta,1628,Sim,NA,NA
3555802,Urânia,Óbitos - ocupantes de motocicleta,8973,Não,0.3666735093219189,0.06769060588019025
3555901,Uru,Óbitos - ocupantes de motocicleta,1419,Não,NA,NA
3556008,Urupês,Óbitos - ocupantes de motocicleta,14038,Sim,0.22636525788878173,0.09023032131474676
3556107,Valentim Gentil,Óbitos - ocupantes de motocicleta,14531,Não,0.6796204665993941,0.030953000209054612
3556206,Valinhos,Óbitos - ocupantes de motocicleta,131277,Sim,0.0050159355054568075,0.20105090376377585
3556305,Valparaíso,Óbitos - ocupantes de motocicleta,24723,Sim,0.23302620839151553,-0.08994326276277816
3556354,Vargem,Óbitos - ocupantes de motocicleta,10805,Sim,0.4507481256499631,0.0565735744112668
3556404,Vargem Grande do Sul,Óbitos - ocupantes de motocicleta,41226,Sim,0.897437182209548,0.009890427492127136
3556453,Vargem Grande Paulista,Óbitos - ocupantes de motocicleta,52103,Sim,0.7505212948896873,0.023928453609985006
3556503,Várzea Paulista,Óbitos - ocupantes de motocicleta,119576,Sim,0.23660964618193325,0.08678733897670332
3556602,Vera Cruz,Óbitos - ocupantes de motocicleta,10294,Não,0.010558887389523637,0.19105348808431877
3556701,Vinhedo,Óbitos - ocupantes de motocicleta,79235,Sim,0.7666182730113269,0.02198610320312846
3556800,Viradouro,Óbitos - ocupantes de motocicleta,17681,Sim,0.46076372716589015,0.05538322299288294
3556909,Vista Alegre do Alto,Óbitos - ocupantes de motocicleta,8327,Sim,0.6356384480267425,0.03606434208585198
3556958,Vitória Brasil,Óbitos - ocupantes de motocicleta,1826,Sim,0.4777780974592953,0.053965957657666895
3557006,Votorantim,Óbitos - ocupantes de motocicleta,132849,Sim,0.3384540600528221,0.06997388923213939
3557105,Votuporanga,Óbitos - ocupantes de motocicleta,100159,Sim,0.17157302069316402,0.09966246265948545
3557154,Zacarias,Óbitos - ocupantes de motocicleta,2761,Não,0.09227398977744772,-0.1262251973004819
3557204,Chavantes,Óbitos - ocupantes de motocicleta,12411,Não,0.3463509216888616,0.07072050109267153
3557303,Estiva Gerbi,Óbitos - ocupantes de motocicleta,11566,Sim,0.6909743002727755,0.0306865249425949
3500105,Adamantina,Sinistros com vítimas feridas,35642,Sim,0.5967646322614547,0.04338725102344197
3500204,Adolfo,Sinistros com vítimas feridas,4478,Sim,1,5.177747511579673e-4
3500303,Aguaí,Sinistros com vítimas feridas,32888,Não,0.07315721711499866,0.14886212703703736
3500402,Águas da Prata,Sinistros com vítimas feridas,7470,Sim,0.8298224602899914,-0.019405042205982635
3500501,Águas de Lindóia,Sinistros com vítimas feridas,18245,Sim,0.1741771072599063,0.11557573098023803
3500550,Águas de Santa Bárbara,Sinistros com vítimas feridas,7407,Não,0.778826692700785,-0.024436660948241595
3500600,Águas de São Pedro,Sinistros com vítimas feridas,2829,Sim,0.6459634370604075,0.04198839839461444
3500709,Agudos,Sinistros com vítimas feridas,38879,Sim,2.865966009405367e-4,0.29893569781669943
3500758,Alambari,Sinistros com vítimas feridas,6330,Não,0.5468972281105299,-0.05285491579612601
3500808,Alfredo Marcondes,Sinistros com vítimas feridas,4556,Não,0.44342538766851586,0.0703166616941503
3500907,Altair,Sinistros com vítimas feridas,3479,Não,0.30838586407497703,-0.09472417848948082
3501004,Altinópolis,Sinistros com vítimas feridas,17156,Sim,0.8825429017983248,0.012969126619975091
3501103,Alto Alegre,Sinistros com vítimas feridas,3883,Não,0.9254243139749998,-0.009102781645922148
3501152,Alumínio,Sinistros com vítimas feridas,17591,Sim,0.05559742338420508,0.16244312358143942
3501202,Álvares Florence,Sinistros com vítimas feridas,3978,Não,0.24705163212145825,0.10525055959971223
3501301,Álvares Machado,Sinistros com vítimas feridas,28250,Não,0.29942351380020715,0.08692778875132803
3501400,Álvaro de Carvalho,Sinistros com vítimas feridas,4896,Não,0.15612999231093966,0.13404226834945646
3501509,Alvinlândia,Sinistros com vítimas feridas,2923,Não,0.2830852896516619,-0.10271392059671636
3501608,Americana,Sinistros com vítimas feridas,246655,Sim,0.006097499861414665,0.22044850029012147
3501707,Américo Brasiliense,Sinistros com vítimas feridas,33757,Sim,0.3152650172912139,0.08496090301494368
3501806,Américo de Campos,Sinistros com vítimas feridas,5975,Sim,0.9842383083462942,-0.002199633003372151
3501905,Amparo,Sinistros com vítimas feridas,69717,Sim,0.004791982119750825,0.22880462216296774
3502002,Analândia,Sinistros com vítimas feridas,4684,Não,0.6918561338182935,0.03698667794847152
3502101,Andradina,Sinistros com vítimas feridas,61473,Sim,0.023984911695542274,0.182220185011447
3502200,Angatuba,Sinistros com vítimas feridas,24512,Sim,0.8979610580616046,0.01126335387714382
3502309,Anhembi,Sinistros com vítimas feridas,5766,Não,0.3571858075142157,-0.08323434831601202
3502408,Anhumas,Sinistros com vítimas feridas,4108,Não,0.9339250983988088,0.008114466032663144
3502507,Aparecida,Sinistros com vítimas feridas,33223,Sim,0.004155728845583221,0.2353271134762295
3502606,Aparecida d'Oeste,Sinistros com vítimas feridas,4124,Não,0.12766423934620766,-0.13531308875677958
3502705,Apiaí,Sinistros com vítimas feridas,24886,Sim,0.019605266817671156,0.19618378788987306
3502754,Araçariguama,Sinistros com vítimas feridas,22168,Sim,0.06124528525640925,0.15405486180328493
3502804,Araçatuba,Sinistros com vítimas feridas,207775,Sim,0.24878753239795376,0.09248799467271562
3502903,Araçoiaba da Serra,Sinistros com vítimas feridas,33656,Sim,0.792142744550556,0.022244368662587624
3503000,Aramina,Sinistros com vítimas feridas,5526,Não,0.6556360435578492,0.03996465182620617
3503109,Arandu,Sinistros com vítimas feridas,7050,Sim,0.7575368294646345,-0.02861050245614225
3503158,Arapeí,Sinistros com vítimas feridas,2355,Não,0.2087951684322481,0.12171699048994715
3503208,Araraquara,Sinistros com vítimas feridas,252318,Sim,1.9132912826630267e-4,0.2979010707550276
